ds,y,ticker,name
2021-08-13,910.02783203125,HCLTECH.NS,HCL Technologies
2021-08-16,913.4422607421875,HCLTECH.NS,HCL Technologies
2021-08-17,929.131591796875,HCLTECH.NS,HCL Technologies
2021-08-18,922.0591430664062,HCLTECH.NS,HCL Technologies
2021-08-20,908.3206787109375,HCLTECH.NS,HCL Technologies
2021-08-23,945.5121459960938,HCLTECH.NS,HCL Technologies
2021-08-24,937.2202758789062,HCLTECH.NS,HCL Technologies
2021-08-25,938.3989868164062,HCLTECH.NS,HCL Technologies
2021-08-26,949.0484619140625,HCLTECH.NS,HCL Technologies
2021-08-27,945.39013671875,HCLTECH.NS,HCL Technologies
2021-08-30,945.755859375,HCLTECH.NS,HCL Technologies
2021-08-31,961.120361328125,HCLTECH.NS,HCL Technologies
2021-09-01,946.772216796875,HCLTECH.NS,HCL Technologies
2021-09-02,953.3568115234375,HCLTECH.NS,HCL Technologies
2021-09-03,954.9827270507812,HCLTECH.NS,HCL Technologies
2021-09-06,975.6310424804688,HCLTECH.NS,HCL Technologies
2021-09-07,961.038818359375,HCLTECH.NS,HCL Technologies
2021-09-08,966.404541015625,HCLTECH.NS,HCL Technologies
2021-09-09,974.3302612304688,HCLTECH.NS,HCL Technologies
2021-09-13,982.337646484375,HCLTECH.NS,HCL Technologies
2021-09-14,1006.9285278320312,HCLTECH.NS,HCL Technologies
2021-09-15,1035.055908203125,HCLTECH.NS,HCL Technologies
2021-09-16,1026.8046875,HCLTECH.NS,HCL Technologies
2021-09-17,1026.9669189453125,HCLTECH.NS,HCL Technologies
2021-09-20,1037.4134521484375,HCLTECH.NS,HCL Technologies
2021-09-21,1056.39501953125,HCLTECH.NS,HCL Technologies
2021-09-22,1069.40185546875,HCLTECH.NS,HCL Technologies
2021-09-23,1079.8072509765625,HCLTECH.NS,HCL Technologies
2021-09-24,1104.113525390625,HCLTECH.NS,HCL Technologies
2021-09-27,1052.899658203125,HCLTECH.NS,HCL Technologies
2021-09-28,1031.6007080078125,HCLTECH.NS,HCL Technologies
2021-09-29,1041.518310546875,HCLTECH.NS,HCL Technologies
2021-09-30,1040.1773681640625,HCLTECH.NS,HCL Technologies
2021-10-01,1035.462158203125,HCLTECH.NS,HCL Technologies
2021-10-04,1039.4454345703125,HCLTECH.NS,HCL Technologies
2021-10-05,1060.9881591796875,HCLTECH.NS,HCL Technologies
2021-10-06,1036.8438720703125,HCLTECH.NS,HCL Technologies
2021-10-07,1061.9229736328125,HCLTECH.NS,HCL Technologies
2021-10-08,1074.8077392578125,HCLTECH.NS,HCL Technologies
2021-10-11,1059.158935546875,HCLTECH.NS,HCL Technologies
2021-10-12,1016.4395751953125,HCLTECH.NS,HCL Technologies
2021-10-13,1028.633544921875,HCLTECH.NS,HCL Technologies
2021-10-14,1017.0900268554688,HCLTECH.NS,HCL Technologies
2021-10-18,992.9057006835938,HCLTECH.NS,HCL Technologies
2021-10-19,1001.60400390625,HCLTECH.NS,HCL Technologies
2021-10-20,1002.2540283203125,HCLTECH.NS,HCL Technologies
2021-10-21,992.25537109375,HCLTECH.NS,HCL Technologies
2021-10-22,978.568359375,HCLTECH.NS,HCL Technologies
2021-10-25,955.1287841796875,HCLTECH.NS,HCL Technologies
2021-10-26,956.2763061523438,HCLTECH.NS,HCL Technologies
2021-10-27,964.7589721679688,HCLTECH.NS,HCL Technologies
2021-10-28,944.146484375,HCLTECH.NS,HCL Technologies
2021-10-29,937.385009765625,HCLTECH.NS,HCL Technologies
2021-11-01,974.6343994140625,HCLTECH.NS,HCL Technologies
2021-11-02,959.431640625,HCLTECH.NS,HCL Technologies
2021-11-03,964.10302734375,HCLTECH.NS,HCL Technologies
2021-11-04,969.6351318359375,HCLTECH.NS,HCL Technologies
2021-11-08,969.4302368164062,HCLTECH.NS,HCL Technologies
2021-11-09,961.1935424804688,HCLTECH.NS,HCL Technologies
2021-11-10,958.2020263671875,HCLTECH.NS,HCL Technologies
2021-11-11,951.27685546875,HCLTECH.NS,HCL Technologies
2021-11-12,960.8250122070312,HCLTECH.NS,HCL Technologies
2021-11-15,959.5955200195312,HCLTECH.NS,HCL Technologies
2021-11-16,953.4896850585938,HCLTECH.NS,HCL Technologies
2021-11-17,944.515625,HCLTECH.NS,HCL Technologies
2021-11-18,918.0842895507812,HCLTECH.NS,HCL Technologies
2021-11-22,909.8064575195312,HCLTECH.NS,HCL Technologies
2021-11-23,911.8552856445312,HCLTECH.NS,HCL Technologies
2021-11-24,917.469482421875,HCLTECH.NS,HCL Technologies
2021-11-25,921.8543090820312,HCLTECH.NS,HCL Technologies
2021-11-26,909.7654418945312,HCLTECH.NS,HCL Technologies
2021-11-29,928.6974487304688,HCLTECH.NS,HCL Technologies
2021-11-30,933.2051391601562,HCLTECH.NS,HCL Technologies
2021-12-01,947.9984741210938,HCLTECH.NS,HCL Technologies
2021-12-02,970.9465942382812,HCLTECH.NS,HCL Technologies
2021-12-03,960.0462646484375,HCLTECH.NS,HCL Technologies
2021-12-06,931.484130859375,HCLTECH.NS,HCL Technologies
2021-12-07,942.220458984375,HCLTECH.NS,HCL Technologies
2021-12-08,960.2101440429688,HCLTECH.NS,HCL Technologies
2021-12-09,957.7106323242188,HCLTECH.NS,HCL Technologies
2021-12-10,952.5062866210938,HCLTECH.NS,HCL Technologies
2021-12-13,949.965576171875,HCLTECH.NS,HCL Technologies
2021-12-14,952.629150390625,HCLTECH.NS,HCL Technologies
2021-12-15,941.60595703125,HCLTECH.NS,HCL Technologies
2021-12-16,950.4981079101562,HCLTECH.NS,HCL Technologies
2021-12-17,960.0462646484375,HCLTECH.NS,HCL Technologies
2021-12-20,950.6212768554688,HCLTECH.NS,HCL Technologies
2021-12-21,987.583740234375,HCLTECH.NS,HCL Technologies
2021-12-22,1002.172119140625,HCLTECH.NS,HCL Technologies
2021-12-23,1005.983154296875,HCLTECH.NS,HCL Technologies
